date,review,title,userName,rating,isEdited,app_name,app_id
2021-10-08 20:30:08,When i log out from appstore all apple music songs will be removing from my iPhone,Log out from appstore for terminate everything!!!,Dr. Saberi,1,False,apple-music,1108187390
2021-09-30 03:20:09,Does any one know why my music plays and pauses right away ? I’ve tried everything to fix this,iPhone 13 pro max,TSM Nikes,1,False,apple-music,1108187390
2021-09-28 14:48:18,"it started pausing then whenever i would skip song it would freeze i refreshed the app, shut off my phone and deleted then retrying to redownload it but now it’s saying im unable to download it but everything else can download",ios 15 update,janiebadu,2,False,apple-music,1108187390
2021-11-21 00:36:49,It works great but I have a iPhone I shouldn’t have to pay for APPLE music with a IPHONE Apple needs to fix that,2/5,jayhitalick,2,False,apple-music,1108187390
2021-10-28 18:14:06,"ayo put a setting where I can put my music in alphabetical order, it’s satisfying that way.",Alphabet,hand us our views please,2,False,apple-music,1108187390
2021-10-14 16:22:05,Don’t like this app. Illogical. Not user-friendly. Only use it because my wife subscribed to Apple Music.,Thumbs Down,Darin Pritt,2,False,apple-music,1108187390
2021-11-15 18:28:05,Horrible quality of music and ridiculously expensive.,Not recommended,Brbejfkf,1,False,apple-music,1108187390
2021-10-07 22:17:07,What’s wrong with Apple Music? Every time i put a song it gives me. THE REQUESTED TIME OUT. I’m having a lot of troupes playing my music.,New update,Heroe15,2,False,apple-music,1108187390
2021-09-24 09:28:06,I feel like Apple Music should be free if we’re paying thousands of dollars for these phones tbh,Apple music,shahgetwyww,2,False,apple-music,1108187390
2021-11-15 07:16:59,"People who one an iPhone, iPad etc. should be able to have free Apple Music it’s only makes sense for it to be free",It should be free for apple devices,your wirstbnightmare,1,False,apple-music,1108187390
2021-11-13 15:51:24,The app glitches out 2 or 3 songs in and starts over and pauses.,Glitchy,Natemansur,2,False,apple-music,1108187390
2021-10-13 06:22:08,I can’t listen to my music all the songs get skipped every time it’s very disgusting I’m paying for this service,The app is broken,St.Reginaldo,1,False,apple-music,1108187390
2021-09-30 03:52:19,Fix it. I’m a paying customer.,Loud static when trying to listen to music.,Angry in california,2,False,apple-music,1108187390
2021-09-25 01:11:20,how do you fix this thing its like your different sections like playlists songs and albums my songs wont show up it just shows my playlists,i cant see all my songs,i dont know i just need help:),3,False,apple-music,1108187390
2021-10-30 13:04:56,The share play with apple won’t let me switch songs at all.,New update NEEDED,Knhrb Dragh,2,False,apple-music,1108187390
2021-11-16 14:44:43,This app turns on even when it’s deleted I hate this app with a passion my next phone is a Samsung after this.,I hate this with a passion,Dr president commander,1,False,apple-music,1108187390
2021-10-26 16:01:56,No thanks. At what point does it suggest stuff I might like instead of what’s others like? I really want to like Apple Music. But no at this time,No thanks,milehigherik,1,False,apple-music,1108187390
2021-10-23 16:19:47,Price keeps increasing and music quality is terrible,Quality of songs,Martin Zane,1,False,apple-music,1108187390
2021-10-11 04:21:08,"this is the best streaming service app but..l the cherry on top would just be crossfade, ITS JUST A MUST HAVE FOR ME",i NEED crossfade 😩,Yomar Amaya,4,False,apple-music,1108187390
2021-09-29 16:16:44,Fix it,Bugs galore,tasochele,4,False,apple-music,1108187390
2021-10-07 19:10:49,<3 Spatial audio with Dolby Atmos,Sound quality,Rtjjcgj,5,False,apple-music,1108187390
2021-09-30 03:11:31,"Show me a list of my music so that I can play it. That’s it. 

And stop shoving Apple Music subscriptions at me. I don’t want it. I just want to listen to my music.",Unusable,Kurtz Klein,1,False,apple-music,1108187390
2021-09-30 02:15:30,"Local library is a total mess. When I add a song to library, it creates a new album but contains only one song!!!",poorest music app ever seen,hiandychan,1,False,apple-music,1108187390
2021-11-19 11:49:39,yall are kinda being picky abt whats wrong with this app. its amazing and tbh its better then a lot of music apps you could get,stop .,Awsomeleah,5,False,apple-music,1108187390
2021-10-23 02:40:07,"Know it's ghosting on my lock screen. I found a better music app. IHeart radio is awesome, Much better",I deleted this Years ago.,'71 S'up Cuda,1,False,apple-music,1108187390
2021-10-11 12:32:41,Ever since latest update this is all I see.,Constant requested time out,tr1228,2,False,apple-music,1108187390
2021-11-14 20:53:30,"I loved my Apple Music app but since the last update, none of my songs will play😕",Music will not play,EssentialTouch15,1,False,apple-music,1108187390
2021-10-09 13:12:50,"This app needs an option to favorite artists, radio stations etc!",No way to Favorite anything,mlody_me,1,False,apple-music,1108187390
2021-10-21 23:23:34,Keeps popping up and music won’t load or play,SSL error,inFamousFaith,2,False,apple-music,1108187390
2021-10-22 02:40:30,As an apple user it should be free as much as these phones cost‼️‼️‼️,Disappointed,shadajahhh,2,False,apple-music,1108187390
2021-09-29 20:39:51,"Apple only allows Apple Music to be the default music player

If you want a common sense experience. You are forced to use Apple Music",AntiCompetitive and AntiConsumer,^<Nickname>^,1,False,apple-music,1108187390
2021-10-26 18:01:47,What is going on apple???? I can’t get songs to load or play anymore.,Music stops constantly,Aneware,1,False,apple-music,1108187390
2021-10-02 23:00:01,Apple Music offers no way to see all your favorites,Favorite playlist? Nope,vvant,2,False,apple-music,1108187390
2021-09-30 01:49:34,Apple Music has terrible recommendations and discoverability unless you like rap music which it seems apple is constantly pushing.,Terrible Reccomendations,AKingIO,1,False,apple-music,1108187390
2021-11-17 14:26:21,they keep deleting songs saying it’s not available in our country L👎🏾,music,mustangs blue,1,False,apple-music,1108187390
2021-11-19 11:52:22,"Please add Apple Music to the Xbox console,for a company that wants to grow y’all should be on all devices…from console to smart tv and more Thanks",Apple Music for Xbox,valentine cm,1,False,apple-music,1108187390
2021-11-18 00:53:42,The reason why is because it will not let me log out,I rate it an one,ihateitunemorethanenwn,1,False,apple-music,1108187390
2021-11-13 13:13:15,This music app has VeRy SlOw LoAdInG time,Needs significant improvement,train8191,1,False,apple-music,1108187390
2021-11-01 17:37:04,The best music app on iPhone. Period.,The best.,Lord of iCloud,5,False,apple-music,1108187390
2021-10-21 18:57:53,It’s the best music app ever. I mean it!,The best,mr. meh 3,5,False,apple-music,1108187390
2021-10-30 05:19:33,Flash screen never ending. Could it be fixed？,still have so much bugs from15.0 to 15.1.,so long time,1,False,apple-music,1108187390
2021-09-30 02:31:49,"Constantly recommends music from Russia and I have no idea why. There are no personal mixes. It’s not the best out there, by a lot.",Broken,DJ Craze,1,False,apple-music,1108187390
2021-11-19 18:56:31,Playlist gone,Playlists gone,Papa Yev,1,False,apple-music,1108187390
2021-11-09 01:15:18,Missing artist block feature.,Thumbs Down,RockyMXXVI,1,False,apple-music,1108187390
2021-11-05 19:41:29,Just one button “start listening” you click on that and boom 15$ is gone !!!,Tricking me on apple TV !,Danbooa,1,False,apple-music,1108187390
2021-10-29 06:14:00,"Bad playlists
Bad search
If you want add a many song or delete you f**ed up!!!!",Awful!!!!!,amirssssss,2,False,apple-music,1108187390
2021-10-25 21:07:40,It’ll stop playing music randomly.,Stops playing music,jonisw,1,False,apple-music,1108187390
2021-10-10 15:34:05,Skips way too many songs,Full of bugs from iOS 15,kjminunhj,1,False,apple-music,1108187390
2021-10-09 01:51:09,Is anyone else getting this infuriating glitch? Can't play anything!!! Anyone know a fix?,Request Timed Out!,JoeLouis915,1,False,apple-music,1108187390
2021-11-22 01:22:10,every time i try to play a song it does not play. i even deleted it and it still didn’t play. fix your app.,😐.,person.101,3,False,apple-music,1108187390
2021-10-05 01:50:28,I’m thinking of switching to a galaxy and using Google play music instead,Great app but bugs ruin it.,POTUS96,1,False,apple-music,1108187390
2021-09-21 10:20:06,"Won't work with iOS 15. One would think an uograde is to improve things, not make them stop working...","(September 21, 2021)",Gorilla77,1,False,apple-music,1108187390
2021-10-10 19:48:03,i like using apple music but what really gets me off is that there's no crossover so it makes songs that fade into another sound very weird,love it but,chamorro neji,3,False,apple-music,1108187390
2021-10-13 12:08:59,So many issues since the update! Hating it,Buggy,Israelzkool,1,False,apple-music,1108187390
2021-10-05 03:32:18,my music doesn’t play or it skips songs never had this problem. ever since the new update i’ve had these problems,not working,tacuachaaanadia,2,False,apple-music,1108187390
2021-10-04 18:41:05,Keeps crashing when I try to use Apple play,iPhone 13,andresp818,1,False,apple-music,1108187390
2021-11-25 19:27:48,On my I phone it away says music not playing and I can’t get rid of it,Bad,poopydogcatman,1,False,apple-music,1108187390
2021-11-09 15:18:50,you’re gonna download to listen your songs offline AND ITS NOT GONNA WORK,useless to download your songs,pelobato,1,False,apple-music,1108187390
2021-09-29 23:53:25,rillotape by ernie rillo is out now on Apple Music in Dolby Atmos,ernie rillo,ernesto.isaiah,5,False,apple-music,1108187390
2021-10-28 01:16:36,"A lot of song have deferent title,but its same exact song 👎",A lot of bug,FckUSteve,1,False,apple-music,1108187390
2021-10-19 16:24:44,"Hard to navigate, hardly find the songs I’m looking for.",The UI design is cluttered,sicfit92,1,False,apple-music,1108187390
2021-10-10 03:49:45,Just stoped working please fix,It crashed,jozy903,2,False,apple-music,1108187390
2021-11-11 22:00:15,when i try to see the lyrics the button always just goes gray and DOESNT LET ME SEE THE LYRICS LIKE GIRLLLLL BYE 😐,lyrics,𝒴𝑜𝓊'𝓇𝑒 𝒶𝓂𝒶𝓏𝒾𝓃𝑔,3,False,apple-music,1108187390
2021-10-08 17:10:12,"Would be the best, if you’d only upgrade your crappy app!",Johnelienyc,g hey n,2,False,apple-music,1108187390
2021-10-01 18:57:02,when i try to play a song it won’t play unless i reset my phone every time.,needs a update or sum,chloeeegalvannn,3,False,apple-music,1108187390
2021-11-21 03:40:24,It’s not hard to figure this out. Just play all the movements in order. Lazy bums.,Miserable failure at playing classical music.,AldenW,1,False,apple-music,1108187390
2021-11-20 19:32:44,The top picks always pop up when I’m not interested in the,Top picks,demarcus duncan,1,False,apple-music,1108187390
2021-09-26 14:13:24,My account of my currant ID said it was associated with another and now my phone has been glitching…,Hacked,forever hack,1,False,apple-music,1108187390
2021-10-20 03:38:54,This new update is horrible and glitches a bunch.,New update,A. Sarha,1,False,apple-music,1108187390
2021-11-18 06:10:46,"When I searched killers, the killers and Jason Aldean it could not find either must be a glitch ?!?!?",Did not know the basics,Apples to Iphone,1,False,apple-music,1108187390
2021-11-02 15:22:24,"As I play my favorite songs a long pause will occur for no apparent reason!!!
It’s very displeasing!!
Apple please fix this!",Skipping,Gox1,1,False,apple-music,1108187390
2021-11-27 17:08:21,It says free try out,It won’t let me pay my song,norris nut best fan,1,False,apple-music,1108187390
2021-10-09 06:16:21,"Steve Jobs must be turning in his grave seeing this piece of $#!t !

I had to buy a Windows laptop just to run iTunes.  CrApple Music is unusable !  

The CrApple Music app belongs in “hello world” trash can !  

Windows beating macOS at its own game.

 Imagine that!  

I’m cool with it. I knew crApple would die with Steve Jobs. 

It’s nothing more than iPhone at this point.",G A R B A G E !,CMT001,1,False,apple-music,1108187390
2021-10-06 08:40:29,"Pros:Has a lot of good music 
Cons:Keeps stopping music and not playing music and request’s timed out notification pops up",Pros and cons,pro gaming scout,1,False,apple-music,1108187390
2021-11-11 19:49:46,best app to listen to music no ads,music,lilsimen,5,False,apple-music,1108187390
2021-09-23 04:57:15,im tired of this not available in your country or region glitch it happens to every song right after i listen to it fix it,bro,fdhjegrgjfi,2,False,apple-music,1108187390
2021-09-30 09:50:09,Can you add a language option to Apple Music?,Look here👀！！！,lihongpen,1,False,apple-music,1108187390
2021-09-29 17:58:08,Someone added my private Apple Music playlist and blocking them won’t remove them 🤨🤨🤨,SOMEONE ADDED MY PRIVATE PLAYLIST,Darioblaze,1,False,apple-music,1108187390
2021-11-05 21:03:37,Love this song,Joe ridley jr,joey ridley daba,5,False,apple-music,1108187390
2021-10-12 13:11:30,Can’t play most of my music! It say requesting time out,Time out,_Jehiel,1,False,apple-music,1108187390
2021-10-07 01:39:41,since i updated my apple to ios 15. i have had a lot of problems loading data from my apple music. with my gps among other apple store applications,bad update,Bissbart,1,False,apple-music,1108187390
2021-10-02 22:22:39,i have enough money in my account yet it’s saying i don’t. never happened before and it’s annoying. fix it.,i’m confused,u nasty hoe😛,2,False,apple-music,1108187390
2021-09-30 06:00:34,"Come on Apple, look at third party apps like Marvis Pro, now THAT is a music player.",Worst UX of any music player.,Jaybot-,1,False,apple-music,1108187390
2021-09-21 23:16:30,my music is ALWAYS skipping!!!!!!!! what am i paying $10 a month for just for it to skip like it’s a scratched up CD !!!!,ALWAYS SKIPPING,ARIEL ALEXANDER,1,False,apple-music,1108187390
2021-10-07 01:41:00,the new update has my apple music app constantly glitching or buffering or crashing,ios 15,s_xj_s,2,False,apple-music,1108187390
2021-10-16 03:53:22,They took away all the good songs 😐,Songs,Aleena M.,1,False,apple-music,1108187390
2021-10-05 07:22:40,I’m taking a time out from y’all because what the heck is this!,REQUEST TIME OUT,Itsericayo,1,False,apple-music,1108187390
2021-09-30 17:12:02,Keep getting “a request timed out”,Done with this app,alvmartinn,1,False,apple-music,1108187390
2021-10-25 02:41:41,Apple Music is the best,Steven James,Bulgaria528,5,False,apple-music,1108187390
2021-11-11 23:03:42,still my favorite dsp 🤷🏾‍♂️,*,GregHeffleyHater,5,False,apple-music,1108187390
2021-10-24 11:19:54,"THE MUSIC IS SHUTTING OFF BY ITSELF & The tracks SKIP😒 please fix this , I could just by a CD player",PLEASE READ‼️,Arxox_,2,False,apple-music,1108187390
2021-10-10 03:07:40,may work for streaming but it’s a complete fail if you’re using your own data/music.,broken,bloodnok,1,False,apple-music,1108187390
2021-09-28 21:02:32,needs to add all artists and songs. there many songs i want to add and they r there but all greyed out. fix it plz,artists,Forbidden Rose 95,2,False,apple-music,1108187390
2021-10-23 18:42:54,So buggy!,Fix the Issues!,SilverAceAAA,1,False,apple-music,1108187390
2021-11-26 13:53:55,I don’t need music on my phone,Not needed,14thCav,1,False,apple-music,1108187390
2021-09-30 15:50:49,Needs a better Apple Music Windows client,Apple Music,app person 1022,1,False,apple-music,1108187390
2021-09-25 05:22:40,This app keeps downloading my playlists,Undownload,dyl216,1,False,apple-music,1108187390
2021-11-03 03:24:46,I hate this.,Constant nags and pop ups,Dougret,1,False,apple-music,1108187390
2021-11-15 23:14:02,Forever by lil tjay not on here,😞,Baguetss,4,False,apple-music,1108187390
2021-11-13 21:11:49,Hoooooooooooop,Apple Music,Superdupes5,5,False,apple-music,1108187390
2021-09-30 11:56:09,"Overall the app does its job at a very base level. As an Apple Music user, my biggest complaints are the lack of proper playlist syncing between my Mac and iPhone Pro’s, my ripped library versus Apple’s lossless versions, and a fully customizable equalizer (which is desperately needed for HomePod playback).

Playlists Sorting: 

Playlists can be sorted by title of track, artist, etc on my Mac Pro’s yet if I add a song on my iPhone to a playlist there is no option to “Sort by”, leaving me to hold and drag each song individually to its place (usually I sort playlists alphabetically by song title). I can sort the newly added tracks that sync on my Mac Pro’s Music app in Big Sur but it doesn’t sort them on my iPhones with Apple Music. As a developer, many of us filed reports on this issue and not one has been recognized and addressed. Adding a simple “Sort by” option in iOS Music shouldn’t be a difficult process as well as fixing the syncing issues with Apple Music playlists from Mac’s to iDevices. I’ve lost countless hours manually arranging tracks I’ve added on my iPhone and it never syncs up to my Mac Pro’s. 

The 15 second playback bug:

The infamous 15 second track playback stop randomly comes and goes (I’m using the latest iOS 15). Some lossless tracks simply stop playing 15 seconds into a song. This happened on my iPhone 11 Pro and now iPhone 13 Pro. Apple has publicly admitted the bug and claims to have remedied it yet occasionally it happens. I always download over Wi-Fi and make certain to check “Lossless” audio over cellular (I have an unlimited plan), Wi-Fi, etc. Many times I’ve had to delete a track and download it again which seems to be the only fix. When lossless audio was released users had to delete entire library downloads and force Apple Music to download the lossless and Dolby versions (your library will still have your song lists and playlists, this will simply clear out the downloaded versions on your iPhone). I plugged my iPhone in for power and opened Settings - Music - delete local, opened the Music app and selected the download all at the top of each playlist. Make sure you’re on Wi-Fi or it may not download the lossless and Dolby ATMOS versions. 

iTunes Match versus Apple Music lossless:

For those who used iTunes Match (which is essentially included in Apple Music), be aware that replacing any uploaded tracks with Apple Music tracks may actually be a downgrade. I have a few terabytes of CD’s I ripped in full quality on my systems years ago when digitizing my music collection and made sure each album was lossless (which adds up but at that time many codecs weren’t around that allowed for smaller file sizes without loss of audio quality). I used iTunes Match to upload a lot of my music with CD quality kbps bitrates. Apple Music replaced them with their lossless tracks which are not as good in quality (I believe 256 kbps is the standard). Trust me, there is a big difference when playing back on my McIntosh AVR and B&W sound system over AirPlay or using a DAC - even using my AirPod Pro’s which use standard Bluetooth that can’t carry such high bitrates my ripped tracks are far better than Apples lossless versions (I kept copies of both before diving into Apple Music’s lossless audio to compare). Keep a copy of your library before replacing it with Apple Music lossless and Dolby ATMOS versions especially as you will lose all those “rented” tracks if you cancel your Apple Music subscription. Save your music on a backup drive. 

Equalizer:

I used to use another audio player on my iPhone which had a full customizable equalizer. It made an extremely noticeable difference and applied the saved equalizer evenly over each track - meaning if the bitrate/quality varied between tracks it would adjust in real time as to not distort the song. This would especially be useful on my OG HomePods which desperately need an equalizer. The preset options in Music settings are terrible. Unfortunately, many audio apps cannot playback Apple Music tracks due to licensing issues forcing me to use Apple’s native player. 

Aside from that, good app.",Needs a lot of polish,Cdorschel,3,False,apple-music,1108187390
2021-11-01 05:20:19,A system EQ would be perfect,We need regular equalizer with frequencies!,James Furman,1,False,apple-music,1108187390
2021-10-19 16:36:23,"knock it off with the pop-ups
you're annoying everybody",seriously,doshworld,1,False,apple-music,1108187390
2021-11-09 21:54:22,How could you contribute to livestream an event with mass causalities??? I COULD LITERALLY HEAR YOUNG INNOCENT TEENS ANS COLLEGE KIDS PLEADING FOR THEIR LIVES DURING THE STREAM. SHAME ON YOU.,You should be ashamed of yourselves!!!,Stephy G 😘😘😘,1,False,apple-music,1108187390
2021-09-30 14:59:00,Apple please we as costumers and devs need fair competition.,Unfair competition,🍎💩,1,False,apple-music,1108187390
2021-10-05 14:40:04,"I see “request has timed out” 9,897 a day!! Super trash app!",Trash!!,duane35g,1,False,apple-music,1108187390
2021-11-17 02:24:33,pauses more than any other music app i’ve used,not worth it,thusshitsucks,1,False,apple-music,1108187390
2021-09-24 04:32:22,It’s not pretty,Update the ui please,Bebequinn,1,False,apple-music,1108187390
2021-11-21 17:23:52,Amazing,Review,jonamenn,5,False,apple-music,1108187390
2021-10-27 15:27:28,Love it,Love it,wes1480,5,False,apple-music,1108187390
2021-11-04 05:38:29,i think apple music should be free,free apple music,i love any animal,2,False,apple-music,1108187390
2021-11-12 16:27:31,lord there is a new glitch everyday. even if it was free it would be worth it🤷🏽‍♂️,terrible,juanjtc,1,False,apple-music,1108187390
2021-09-27 05:11:44,literally won’t even let me redownload the app 💀💀,???,camris444,1,False,apple-music,1108187390
2021-09-28 22:56:27,CORPORATE ??,Why isn’t Kodak song love & war on here ??!!,McQueen259,1,False,apple-music,1108187390
2021-11-20 05:37:29,Awesome😘,Joflix,jo.flix,5,False,apple-music,1108187390
2021-10-05 20:11:08,SPOTIFYS BETTER😹😹😹😹💀💀💀,more improvements,Correy davis69,1,False,apple-music,1108187390
2021-09-28 11:41:58,Keep pausing,😐,smdbozo,1,False,apple-music,1108187390
2021-11-12 04:46:15,THIS IS TRASH!!!!!! THEY KEEP TRYING TO MAKE ME PAY FOR THINGS I DONT NEED!!!!JUST LET ME PAY THE PAYMENT PLAN WITHOUT APPLE ONE!!!,👎🏾👎🏾👎🏾,lilspooky98,1,False,apple-music,1108187390
2021-09-26 07:30:23,Woks 👍,It good,ale<!,5,False,apple-music,1108187390
2021-10-04 13:03:25,APPLE MUSIC SHOULD DEFINITELY BE FREE IF WE HAVE AN IPHONE…,Free Apple Music,FixItRightNowToday2020,2,False,apple-music,1108187390
2021-09-29 23:44:56,^,Need cross fade,kevinater303,1,False,apple-music,1108187390
2021-09-22 00:11:30,Cool,Cool,al1g8t0r,5,False,apple-music,1108187390
2021-11-08 06:24:02,Add dear god by Kevin gates !!!,Add This asap !,Yogosze,1,False,apple-music,1108187390
2021-10-18 14:23:26,GOATED,GOATED APP,Belubucks,5,False,apple-music,1108187390
2021-10-04 06:29:57,No te entiendo le letra .,No te entiendo le letra.,No te entiendo le letra.,1,False,apple-music,1108187390
2021-11-19 07:37:52,J’arrive pas à partager avec ma chérie coco j’ai payé 14 dollars pour sa je ramasse pas mon argent donc gérer sa 😡,Partage avec ma pote j’arrive pas 😡 Luc fâché,lucaaronp,5,False,apple-music,1108187390
2021-09-22 05:42:10,Not hallah,Hallam,Small Dick69,1,False,apple-music,1108187390
2021-09-28 08:28:51,Mo sirben,Están mal,No puedo bernarda,5,False,apple-music,1108187390
2021-11-16 17:04:04,Me encanta usar esta app pero últimamente esta fallado cada que pongo una estación me sale “SE AGOTÓ EL TIEMPO DE ESPERA” 😡,Basura,Wilmer ES,1,False,apple-music,1108187390
2021-10-20 21:37:39,Cada día falla más🙄🙄,😒😒,Blanka Mtz 😘😘💁🏼💁🏼,1,False,apple-music,1108187390
2021-10-17 03:56:04,"Nhos bai toma nu cu palermas
Nhos pensa ma é tudo alguem que ta teni dinhero pa compra 3 mes de musica cobradores de mrd e nunca on ka ta compra pam obi musica FDP",I é um estrestresri,S i m b o li c o,1,False,apple-music,1108187390
2021-10-04 13:31:16,😈,Demon time,Sen3258,1,False,apple-music,1108187390
2021-09-30 19:07:03,"Короче, мало того, что во время выбора любимых исполнителей на старте приложение вылетает, так ui ужасен и устарел он лет 5 назад. Подбор музыки никакой. Короче, единственный плюс - это то, что есть подписка на все сервисы эпал и там есть эта музыка. Но лучше я буду платить за что-то нормальное. Позор",Ужас,nicolas00000000001,1,False,apple-music,1108187390
2021-09-27 21:00:49,Yo pague por un año completo y cuando cánsele me quitan toda la música si vuelvo a renovar mi pago tendré toda la música que me quitaron cuando cancele que no lo creo porque ahora con el 15 iOS tienen muchos problemas gracias,No bueno,Dameuno,5,False,apple-music,1108187390
2021-09-22 00:18:32,Stream my music @Yung Kyra,Instagram @ripkyra,Sav Mazi,5,False,apple-music,1108187390
2021-11-24 22:05:32,"I’m not totally sure how YouTube music is getting better reviews on here. Doesn’t give me a lot of faith in the reviews BUT I will say that, for my money, Apple Music is the best. Spotify is great as well but it’s so cluttered and overwhelming. I love the clean look and feel of AM and prefer Apple Podcast for my podcast needs.",I love Apple Music, NickD,5,False,apple-music,1108187390
2021-11-26 20:01:35,"App is organized horrendously, with Spotify playlists being far more individualized and actually helpful finding new music. Searching is awful, I can search the exact song name , and the app acts confused and offers 20+ song results not at all sharing a song title with the title I searched. Even a simple title like L by Jaden Smith, is impossible to search for because even searching “ L               “ with 1-18 spaces in front of the single letter needed, resulted in various random songs and titles being offered , though none shared the title I actually searched for. Exceptionally useless and frustrating, trying to search for specific tracks. Search bar needs to be more precise and accurate to the searched material in its results.",Awful organizaton,Pansophic 77,1,False,apple-music,1108187390
2021-11-26 17:58:38,Ok everytime I’m opening an app like sonic 2 or YouTube or other apps. I KEEP GETTING TAKEN BACK TO THE HOME SCREEN AND ITS ANNOYING ME,It’s good in all but…,sonicbobsponge121,3,False,apple-music,1108187390
2021-11-22 03:59:37,I originally used spotify premium but my brother took the spotify so i’m stuck using this. It’s not even that bad but the fact that i can’t sort my songs in alphabetical order is kinda annoying bc i got used to it on spotify. I also don’t like how when i shuffle it plays more than 1 song by the same artist back to back. Lastly i don’t like how it sorts them in order of when you added them. Like what i said earlier i don’t even have another way to sort it.,My Three Problems,KAI HARMON,4,False,apple-music,1108187390
2021-11-24 00:03:02,"This app is awful. It’s impossible to navigate, keeps recommending me music I don’t want, and none of the settings make any sense. When I look up articles on how to help, none of them are up to date because the app goes through so many changes. Apple Music is so bad that trying to use it gives me panic attacks. If you want to stay sane, Spotify is way better than Apple Music. It actually makes sense to use, doesn’t get a thousand updates a year, and knows what music I like. This app is for old people.",Spotify is so much better,hey kids is your mom,1,False,apple-music,1108187390
2021-11-23 23:27:12,I have to buy stuff lol just went to Spotify lol,Lol,markandarc,3,False,apple-music,1108187390
2021-11-23 18:38:21,Apple should be ashamed of this inferior product. Faithfully gave it a try for the duration of the free trial period. Even at the rate of FREE still not worth it.,"If anyone switching from Spotify, DON’T!!!",Ironchef741,2,False,apple-music,1108187390
2021-11-23 11:45:17,This app is a great app reason 1. Since 1999 the music industry has gone up since then and you were able to download music just like you can today to listen to music on the go for running or taking you dog on a walk reason number 2. You can do simple tasks using siri just like Alexa with Amazon Music I like how you have a free trial for this application so apple users get a quick trial for premium things like no advertisements or you can use Apple Music without having it stop when you get to the Home Screen and lastly reason number 3. It transfers your music from iTunes if you used iTunes and still do to this day like me that is all I have so I rate this 4 stars and 10/10,Great job apple!,Esaias J Dueñas,5,False,apple-music,1108187390
2021-11-21 18:02:46,"I used to have CD’s and my music library downloaded on my computer. I like making my own playlists and I like having a history of my playlists. Apple Music has an amazing selection of music, much better than any other music app, including Spotify. They generally suggest really good music too. This app is perfect and I love all the albums, playlists, ep’s, mixes, etc. Music ecstasy every day thanks to Apple Music. LITERALLY 

-basshead",Perfect Music App,boulderg13,5,False,apple-music,1108187390
2021-11-22 02:02:12,"Apple may have more songs, but the app controls are confusing and small. Playlist and suggestions are terribly matched to my tastes or WAY outdated. Music and artist discovery is severely lacking. I do enjoy the look and feel overall, and lyrics are great, but Spotify beats Apple Music my a significant margin.",Really want to like it but Spotify is superior,bdowney,2,False,apple-music,1108187390
2021-11-17 10:55:19,"Ok the app is amazing but something keeps stopping me from listening. I downloaded ALL my music, and have full bars but it still won’t play. It says “The operation could not be completed An unknown error occurred (1852797029)” I don’t understand what that means. It’s still a great app!",I have a small problem. (Please Read),helenalikesfood,5,False,apple-music,1108187390
2021-11-20 03:36:47,Spotify and Tidal are much more intuitive and easy to use. Navigating music is not as easy as it should be.,"Clunky, but good enough",osj2,3,False,apple-music,1108187390
2021-11-19 16:06:11,"My brother added me to his Apple Music account so that I could try to save the almost $20 per month that I spend on a Spotify family plan, but I still can’t get rid of Spotify… the playlists on the Spotify app are so much more organizable than those on the Apple Music app, and the swipe to skip function on Spotify is hyper-useful, which is a feature not available on Apple Music… the album art is sometimes missing on Apple Music, which isn’t a huge deal, but it does look super cheap… it’s super easy to add or remove songs from the queue on Spotify… in short, I might have my brother get rid of Apple Music and stay on my Spotify plan unless Apple upgrades their music app.

Update… songs don’t always add to the playlist, so you have to go back and select the songs… the amount of songs selected doesn’t change the chance I f the songs being added, either… and if a song a has been accidentally selected to add to a playlist, you have to go back to the playlist to remove it rather than just deselect it from the page you added it from… this app is just way less smooth and functional than Spotify…",It’s way less functional than Spotify.,melosings,2,False,apple-music,1108187390
2021-11-18 01:16:16,"I used to love Apple Music.  I left Amazing and Spotify for it.  UI is decent nothing great.  My biggest issue is with the music dropping out of availability in my country.  Why once the song becomes unavailable do you not allow me to then go and redownload it as a whole, or let me click it to go back to the search to find one that’s allowed in my country.  I lost hundreds of songs and it’s so annoying and almost not worth it to go back and find the songs and redownload them plus I need to go in and delete the ones I already downloaded.  Just minor thing make it bothersome to use and not a lot really stands out from other services other than the ease of sharing songs with other Apple users.

This update is making me consider Amazon Music again.

Please stop making it work just to try and relax and listen to music.",Inconvenient since most recent update.,Kielkoco,2,False,apple-music,1108187390
2021-11-14 02:10:15,Why can android users crossfade but iPhone users can’t???? It can’t be that hard,Crossfade,Mistress Vividly,3,False,apple-music,1108187390
2021-11-17 04:15:35,3 times a day my songs never load to play but on all other apps EVEN YOUTUBE I have full connection. Very off putting. I don’t like other apps format but apples but it just never makes sense,Songs never play,troy boy k,2,False,apple-music,1108187390
2021-11-17 01:04:18,"There are too many projects released and distributed by Apple, Spotify, and so many other streaming platforms that allow racism and bigotry like Brown Sugar from The Rolling Stones and SSOOOO many others. Thumbs way down.",Racist,Its_6AM,1,False,apple-music,1108187390
